030591/2,409104,1,2,CM3,SA3,283,10011414,21900,21850,3/1/2026,6:29:10 AM
030591/2,409104,1,2,CM3,SA3,20H,10011425,5000,4950,3/1/2026,5:05:23 AM
030591/2,409104,1,2,CM3,SA3,099,10011446,14500,14450,3/1/2026,5:03:58 AM
030591/2,409104,1,2,CM3,SA3,099,10011446,14500,14750,3/1/2026,5:07:00 AM
030591/2,409104,1,2,CM2,MAN,41X,10011512,10000,9950,3/1/2026,5:52:36 AM
030591/2,409104,1,2,CM2,MAN,441,10012170,22250,22260,3/1/2026,5:41:41 AM
030591/2,409104,1,2,CM2,MAN,441,10012170,22250,22270,3/1/2026,5:47:59 AM
030591/2,409104,1,2,CM2,MAN,525,10012284,2500,2470,3/1/2026,6:03:01 AM
030591/2,409104,1,2,CM2,MAN,984,10031006,14600,14610,3/1/2026,5:37:13 AM
030591/2,409104,1,2,CM2,MAN,864,10031008,5500,5550,3/1/2026,5:37:03 AM
030591/3,409105,1,16,CM3,SA3,283,10011414,12000,12000,3/1/2026,2:24:12 PM
030591/3,409105,1,16,CM3,SA3,408,10011503,5000,5000,3/1/2026,2:21:42 PM
030591/3,409105,1,16,CM3,SA3,433,10011513,10000,9900,3/1/2026,2:27:08 PM
030592/1,409101,1,23,CM1,SA1,175,10011004,4800,4800,3/1/2026,2:22:20 PM
030592/1,409101,1,23,CM1,SA1,281,10011414,23000,22950,3/1/2026,2:26:02 PM
030592/1,409101,1,23,CM1,SA1,281,10011414,23000,23050,3/1/2026,2:29:48 PM
030592/1,409101,1,23,CM1,SA1,097,10011446,15500,15750,3/1/2026,2:18:14 PM
030592/1,409101,1,23,CM1,SA1,097,10011446,14200,14250,3/1/2026,2:23:29 PM
030592/1,409101,1,23,CM1,SA1,097,10011446,14500,14450,3/1/2026,2:27:33 PM
030592/1,409101,1,23,CM1,SA1,097,10011446,14500,14500,3/1/2026,2:30:46 PM
030592/1,409101,1,23,CM1,SA1,401,10011503,20000,20050,3/1/2026,2:15:52 PM
030592/1,409101,1,23,CM1,SA1,41B,10011512,5000,5000,3/1/2026,2:16:46 PM
030592/1,409101,1,23,CM1,SA1,321,10011528,10000,10200,3/1/2026,2:20:34 PM
030592/2,409102,1,12,CM3,SA3,283,10011414,18000,18150,3/1/2026,5:59:32 PM
