1718,1605502,,,YARD,1718,H139829,24696,10011004,175,,,7000000,5/13/2026,10:29:33 AM,341100,5/13/2026,10:29:44 AM,341101,0,87980,45940,42040
SH804325,1326015,60R,,YARD,SH804325,SH804325,,10011657,947,,,99999999,5/11/2026,8:56:13 AM,340803,5/13/2026,10:40:54 AM,341103,0,279850,72350,207500
1718,1605482,,,YARD,1718,H139832,24701,10011512,41X,,,36400000,5/13/2026,10:56:50 AM,341105,5/13/2026,10:57:01 AM,341106,0,86800,45940,40860
11,1665385,,,YARD,11,H139831,2112249,10012170,442,,,5400000,5/13/2026,10:54:02 AM,341104,5/13/2026,11:03:22 AM,341107,0,80220,30200,50020
3850,1665385,,,YARD,3850,H139833,2112251,10012170,442,,,5400000,5/13/2026,11:13:32 AM,341108,5/13/2026,11:25:32 AM,341110,0,79640,29560,50080
151101,1665385,,,YARD,151101,H139834,2112252,10012170,442,,,5400000,5/13/2026,11:21:41 AM,341109,5/13/2026,11:36:06 AM,341112,0,79720,32320,47400
77,1326017,,,YARD,77,H139830,05131,10011528,32L,,,99999999,5/13/2026,10:34:28 AM,341102,5/13/2026,11:51:18 AM,341113,0,74180,38500,35680
1718,1605482,,,YARD,1718,H139836,24706,10011512,41X,,,36400000,5/13/2026,11:52:55 AM,341114,5/13/2026,11:53:05 AM,341115,0,89380,45940,43440
72,1626350,,,YARD,72,H139835,2248737,10031006,984,,,18500000,5/13/2026,11:34:50 AM,341111,5/13/2026,11:56:13 AM,341116,0,80120,31280,48840
161105,1665385,,,YARD,161105,H139837,2112254,10012170,442,,,5400000,5/13/2026,11:56:48 AM,341117,5/13/2026,12:10:16 PM,341119,0,80080,32580,47500
41,1437764,,,YARD,41,H139838,2641934,10011446,092,,,99999999,5/13/2026,12:01:41 PM,341118,5/13/2026,12:14:29 PM,341120,0,99480,30900,68580
1718,1605482,,,YARD,1718,H139839,24713,10011512,410,,,36400000,5/13/2026,12:31:46 PM,341121,5/13/2026,12:31:56 PM,341122,0,87440,45940,41500
036,1437764,,,YARD,036,H139840,2641935,10011446,092,,,99999999,5/13/2026,12:48:05 PM,341123,5/13/2026,12:56:20 PM,341125,0,117260,31820,85440
22608,1437764,,,YARD,22608,H139841,2641967,10011446,092,,,99999999,5/13/2026,12:53:01 PM,341124,5/13/2026,1:06:30 PM,341127,0,118960,34540,84420
1718,1605482,,,YARD,1718,H139844,24718,10011512,410,,,36400000,5/13/2026,1:09:27 PM,341129,5/13/2026,1:09:37 PM,341130,0,89860,45940,43920
133,1666318,,,YARD,133,H139842,703224,10011414,284,,,4032000,5/13/2026,12:58:10 PM,341126,5/13/2026,1:16:05 PM,341132,0,98660,33960,64700
22531,1437764,,,YARD,22531,H139845,2641973,10011446,099,,,99999999,5/13/2026,1:13:29 PM,341131,5/13/2026,1:30:44 PM,341133,0,117940,33780,84160
77,1326017,,,YARD,77,H139843,05132,10011528,32L,,,99999999,5/13/2026,1:07:11 PM,341128,5/13/2026,1:34:33 PM,341135,0,98400,38700,59700
70,1437764,,,YARD,70,H139846,2641936,10011446,092,,,99999999,5/13/2026,1:32:06 PM,341134,5/13/2026,1:44:37 PM,341138,0,114860,40500,74360
1718,1605482,,,YARD,1718,H139850,24723,10011512,410,,,36400000,5/13/2026,1:52:08 PM,341140,5/13/2026,1:52:18 PM,341141,0,92260,45940,46320
23,1666318,,,YARD,23,H139847,703242,10011414,284,,,4032000,5/13/2026,1:37:27 PM,341136,5/13/2026,1:53:02 PM,341142,0,91880,30820,61060
101122,1665385,,,YARD,101122,H139848,2112255,10012170,442,,,5400000,5/13/2026,1:42:53 PM,341137,5/13/2026,1:56:27 PM,341143,0,79340,32200,47140
22532,1437764,,,YARD,22532,H139849,2641970,10011446,099,,,99999999,5/13/2026,1:47:49 PM,341139,5/13/2026,2:06:07 PM,341144,0,114220,36160,78060
22603,1437764,,,YARD,22603,H139851,2641972,10011446,099,,,99999999,5/13/2026,2:10:49 PM,341145,5/13/2026,2:23:56 PM,341147,0,117600,34560,83040
22602,1437764,,,YARD,22602,H139852,2641965,10011446,099,,,99999999,5/13/2026,2:15:45 PM,341146,5/13/2026,2:30:50 PM,341148,0,118420,34520,83900
JHL2,1626350,,,YARD,JHL2,H139855,2248803,10031006,984,,,18500000,5/14/2026,1:30:18 AM,341156,5/14/2026,1:45:10 AM,341157,0,80400,31760,48640
98,1665597,,,YARD,98,H139856,80509916,10012284,525,,,550000,5/14/2026,7:03:13 AM,341167,5/14/2026,7:15:42 AM,341170,0,76840,32540,44300
99268,1665385,,,YARD,99268,H139857,2112321,10012170,442,,,5400000,5/14/2026,7:06:32 AM,341168,5/14/2026,7:18:00 AM,341172,0,80380,29460,50920
2023,1665385,,,YARD,2023,H139858,2112312,10012170,442,,,5400000,5/14/2026,7:10:42 AM,341169,5/14/2026,7:25:23 AM,341174,0,79200,33880,45320
530,1325993,,,YARD,530,H139859,8298013,10011521,248,,,99999999,5/14/2026,7:16:47 AM,341171,5/14/2026,7:32:28 AM,341180,0,103400,33240,70160
495,1326014,,,YARD,495,H139860,8298017,10011657,947,,,99999999,5/14/2026,7:21:20 AM,341173,5/14/2026,7:34:31 AM,341181,0,96500,34320,62180
203,1325993,,,YARD,203,H139861,8298015,10011521,248,,,99999999,5/14/2026,7:26:39 AM,341175,5/14/2026,7:44:10 AM,341184,0,84380,32780,51600
22667,1448548,,,YARD,22667,H139862,828042,10011660,147,,,1120000,5/14/2026,7:31:24 AM,341178,5/14/2026,7:49:58 AM,341186,0,103020,45280,57740
22661,1437764,,,YARD,22661,H139863,2641984,10011446,092,,,99999999,5/14/2026,7:36:36 AM,341182,5/14/2026,7:53:24 AM,341187,0,117200,34820,82380
191114,1665385,,,YARD,191114,H139864,2112319,10012170,442,,,5400000,5/14/2026,7:42:44 AM,341183,5/14/2026,7:55:24 AM,341189,0,79900,33080,46820
1718,1605500,,,YARD,1718,H139869,24732,10011667,362,,,8000000,5/14/2026,8:06:11 AM,341193,5/14/2026,8:06:27 AM,341194,0,98980,45840,53140
22602,1437764,,,YARD,22602,H139866,2641987,10011446,092,,,99999999,5/14/2026,7:54:12 AM,341188,5/14/2026,8:07:05 AM,341195,0,120500,34980,85520
101115,1665385,,,YARD,101115,H139865,2112320,10012170,442,,,5400000,5/14/2026,7:48:30 AM,341185,5/14/2026,8:10:05 AM,341196,0,79940,33360,46580
03,1665592,,,YARD,03,H139867,735997,10011660,147,,,358400,5/14/2026,7:59:10 AM,341191,5/14/2026,8:14:35 AM,341198,0,79120,37180,41940
22603,1437764,,,YARD,22603,H139868,2641994,10011446,099,,,99999999,5/14/2026,8:03:41 AM,341192,5/14/2026,8:20:16 AM,341200,0,116080,34940,81140
70,1626350,,,YARD,70,H139870,2248828,10031006,984,,,18500000,5/14/2026,8:17:17 AM,341199,5/14/2026,8:40:50 AM,341205,0,79280,30320,48960
783,1325984,,,YARD,783,H139871,05141,10011531,952,,,99999999,5/14/2026,8:29:40 AM,341203,5/14/2026,8:47:19 AM,341208,0,53960,41240,12720
1718,1605500,,,YARD,1718,H139874,24738,10011667,362,,,8000000,5/14/2026,8:55:16 AM,341209,5/14/2026,8:55:29 AM,341210,0,95820,45840,49980
916,1666317,,,YARD,916,H139872,574130,10011414,284,,,1792000,5/14/2026,8:38:40 AM,341204,5/14/2026,9:02:43 AM,341212,0,118600,39900,78700
100102,1665385,,,YARD,100102,H139875,2112317,10012170,442,,,5400000,5/14/2026,9:00:40 AM,341211,5/14/2026,9:08:39 AM,341213,0,77740,31880,45860
23,1666318,,,YARD,23,H139873,703477,10011414,284,,,4032000,5/14/2026,8:43:16 AM,341206,5/14/2026,9:14:07 AM,341214,0,93100,31000,62100
1718,1605500,,,YARD,1718,H139878,24742,10011667,362,,,8000000,5/14/2026,9:38:37 AM,341217,5/14/2026,9:39:04 AM,341218,0,84980,45840,39140
133,1666318,,,YARD,133,H139876,703481,10011414,283,,,4032000,5/14/2026,9:30:38 AM,341215,5/14/2026,9:41:49 AM,341220,0,94980,33720,61260
783,1325999,,,YARD,783,H139879,05142,10011004,17Y,,ROLLS WH73712 WH73711 WH79635 WH49419 UE93427,99999999,5/14/2026,9:41:20 AM,341219,5/14/2026,9:54:55 AM,341222,0,81020,41200,39820
151104,1665385,,,YARD,151104,H139880,2112318,10012170,442,,,5400000,5/14/2026,9:46:30 AM,341221,5/14/2026,9:56:23 AM,341223,0,79820,33320,46500
GNWR4063,1442707,,,YARD,GNWR4063,GNWR4063,,10011503,401,,,2240000,5/14/2026,8:11:01 AM,341197,5/14/2026,10:22:04 AM,341224,0,262950,60150,202800
1718,1605500,,,YARD,1718,H139882,24748,10011667,362,,,8000000,5/14/2026,10:26:23 AM,341226,5/14/2026,10:26:39 AM,341227,0,86380,45840,40540
035,1437764,,,YARD,035,H139881,2641937,10011446,092,,,99999999,5/14/2026,10:23:48 AM,341225,5/14/2026,10:32:04 AM,341228,0,110580,30140,80440
11,1665385,,,YARD,11,H139883,2112322,10012170,442,,,5400000,5/14/2026,10:34:11 AM,341229,5/14/2026,10:43:23 AM,341230,0,80060,30280,49780
121104,1665385,,,YARD,121104,H139884,2112323,10012170,442,,,5400000,5/14/2026,10:47:04 AM,341231,5/14/2026,11:04:10 AM,341232,0,79460,32260,47200
033,1437764,,,YARD,033,H139885,2641938,10011446,092,,,99999999,5/14/2026,11:07:32 AM,341233,5/14/2026,11:16:27 AM,341234,0,115580,39260,76320
386,1655844,,,YARD,386,H139877,48126,10031009,961,,,4365000,5/14/2026,9:36:56 AM,341216,5/14/2026,11:28:03 AM,341236,0,108960,32100,76860
783,1326017,,,YARD,783,H139886,05143,10011528,321,,,99999999,5/14/2026,11:19:03 AM,341235,5/14/2026,11:35:34 AM,341237,0,81180,41200,39980
1718,1605482,,,YARD,1718,H139888,24753,10011512,41X,,,36400000,5/14/2026,11:46:33 AM,341239,5/14/2026,11:46:42 AM,341240,0,95860,45840,50020
190100,1665385,,,YARD,190100,H139887,2112325,10012170,442,,,5400000,5/14/2026,11:41:28 AM,341238,5/14/2026,11:51:25 AM,341242,0,77120,31580,45540
GNWR4073,1442707,,,YARD,GNWR4073,GNWR4073,,10011503,401,,,2240000,5/14/2026,8:24:15 AM,341202,5/14/2026,11:56:11 AM,341243,0,261650,59650,202000
101122,1665385,,,YARD,101122,H139889,2112324,10012170,442,,,5400000,5/14/2026,11:47:50 AM,341241,5/14/2026,12:02:01 PM,341245,0,79700,32240,47460
41,1437764,,,YARD,41,H139890,2641940,10011446,092,,,99999999,5/14/2026,11:58:26 AM,341244,5/14/2026,12:11:14 PM,341246,0,99840,30760,69080
70,1437764,,,YARD,70,H139892,2641941,10011446,092,,,99999999,5/14/2026,12:17:11 PM,341248,5/14/2026,12:28:07 PM,341251,0,113280,40520,72760
22690,1437764,,,YARD,22690,H139891,2641986,10011446,099,,,99999999,5/14/2026,12:11:55 PM,341247,5/14/2026,12:31:31 PM,341253,0,117960,35460,82500
22546,1437764,,,YARD,22546,H139893,2641989,10011446,092,,,99999999,5/14/2026,12:23:37 PM,341249,5/14/2026,12:36:23 PM,341255,0,105760,32720,73040
161105,1665385,,,YARD,161105,H139894,2112326,10012170,442,,,5400000,5/14/2026,12:27:41 PM,341250,5/14/2026,12:41:38 PM,341256,0,79860,32540,47320
916,1666317,,,YARD,916,H139895,574130,10011414,283,,,1792000,5/14/2026,12:31:06 PM,341252,5/14/2026,12:47:16 PM,341258,0,117920,39500,78420
22625,1437764,,,YARD,22625,H139896,2641991,10011446,099,,,99999999,5/14/2026,12:35:01 PM,341254,5/14/2026,12:52:01 PM,341260,0,116620,36940,79680
1718,1605499,,,YARD,1718,H139899,24767,10011654,615,,,4000000,5/14/2026,12:54:03 PM,341261,5/14/2026,12:54:18 PM,341262,0,98520,45840,52680
133,1666318,,,YARD,133,H139898,703562,10011414,283,,,4032000,5/14/2026,12:50:54 PM,341259,5/14/2026,1:04:35 PM,341263,0,93440,33500,59940
DJNX40552,1659264,,,YARD,DJNX40552,DJNX40552,,10011503,401,,,571200,5/14/2026,8:44:31 AM,341207,5/14/2026,1:21:31 PM,341266,0,281850,74000,207850
014,1437764,,,YARD,014,H139901,2641939,10011446,092,,,99999999,5/14/2026,1:15:27 PM,341265,5/14/2026,1:23:28 PM,341268,0,117600,42120,75480
22608,1437764,,,YARD,22608,H139900,2641990,10011446,099,,,99999999,5/14/2026,1:10:33 PM,341264,5/14/2026,1:25:35 PM,341269,0,116840,34500,82340
4,1626350,,,YARD,4,H139897,2248854,10031006,984,,Heavy gross and tare correct - heavy net,18500000,5/14/2026,12:42:37 PM,341257,5/14/2026,1:28:21 PM,341271,0,80420,32020,48400
22531,1437764,,,YARD,22531,H139902,2641996,10011446,092,,,99999999,5/14/2026,1:22:29 PM,341267,5/14/2026,1:34:27 PM,341273,0,116540,33740,82800
22661,1437764,,,YARD,22661,H139903,2641985,10011446,098,,,99999999,5/14/2026,1:27:05 PM,341270,5/14/2026,1:37:55 PM,341274,0,115760,35120,80640
1718,1605499,,,YARD,1718,H139906,24775,10011654,615,,,4000000,5/14/2026,1:40:21 PM,341276,5/14/2026,1:40:32 PM,341277,0,94780,45840,48940
22602,1437764,,,YARD,22602,H139904,2641988,10011446,099,,,99999999,5/14/2026,1:33:34 PM,341272,5/14/2026,1:49:18 PM,341280,0,117700,34600,83100
783,1326019,,,YARD,783,H139905,05144,10011557,590,,,99999999,5/14/2026,1:39:13 PM,341275,5/14/2026,1:52:11 PM,341281,0,75860,41160,34700
22532,1437764,,,YARD,22532,H139907,2641992,10011446,092,,,99999999,5/14/2026,1:44:55 PM,341278,5/14/2026,2:00:01 PM,341283,0,112780,36280,76500
23,1666318,,,YARD,23,H139908,703590,10011414,283,,,4032000,5/14/2026,1:48:34 PM,341279,5/14/2026,2:03:46 PM,341284,0,92560,30740,61820
1718,1605482,,,YARD,1718,H139910,24777,10011512,41X,,,36400000,5/14/2026,2:04:26 PM,341285,5/14/2026,2:04:37 PM,341286,0,90260,45840,44420
104,1666317,,,YARD,104,H139909,574130,10011414,283,,,1792000,5/14/2026,1:53:41 PM,341282,5/14/2026,2:12:21 PM,341288,0,107980,36820,71160
3850,1665385,,,YARD,3850,H139912,2112327,10012170,442,,,5400000,5/14/2026,2:14:31 PM,341289,5/14/2026,2:26:10 PM,341291,0,79180,29640,49540
22603,1437764,,,YARD,22603,H139913,2641995,10011446,099,,,99999999,5/14/2026,2:22:34 PM,341290,5/14/2026,2:34:47 PM,341292,0,117140,34500,82640
101115,1665385,,,YARD,101115,H139911,2112839,10012170,442,,,5400000,5/14/2026,2:06:13 PM,341287,5/14/2026,2:46:36 PM,341293,0,79280,32980,46300
7,1626350,,,YARD,7,H139914,2248879,10031006,984,,,18500000,5/14/2026,11:32:41 PM,341297,5/14/2026,11:51:47 PM,341298,0,79200,32940,46260
JHL2,1626350,,,YARD,JHL2,H139915,2248886,10031006,984,,,18500000,5/15/2026,4:27:37 AM,341299,5/15/2026,4:42:20 AM,341300,0,79700,31660,48040
99268,1665385,,,YARD,99268,H139918,2112843,10012170,442,,,5400000,5/15/2026,7:06:55 AM,341312,5/15/2026,7:18:01 AM,341316,0,80680,29460,51220
102,1665385,,,YARD,102,H139919,2112834,10012170,442,,Loaded in different trailer - shipper weight discrepancy,5400000,5/15/2026,7:10:47 AM,341313,5/15/2026,7:25:16 AM,341317,0,78340,32080,46260
134,1669517,,,YARD,134,H139917,3586836,10011503,401,,,1079680,5/15/2026,7:01:47 AM,341311,5/15/2026,7:30:17 AM,341319,0,70040,35340,34700
5048,1665385,,,YARD,5048,H139920,2112838,10012170,442,,,5400000,5/15/2026,7:16:48 AM,341315,5/15/2026,7:33:35 AM,341322,0,80160,35220,44940
4,1626350,,,YARD,4,H139916,2248901,10031006,984,,,18500000,5/15/2026,6:51:21 AM,341310,5/15/2026,7:46:17 AM,341326,0,78980,32040,46940
4867,1665592,,,YARD,4867,H139922,736409,10011660,147,,,358400,5/15/2026,7:38:03 AM,341324,5/15/2026,7:50:01 AM,341328,0,80680,37520,43160
191114,1665385,,,YARD,191114,H139923,2112842,10012170,442,,,5400000,5/15/2026,7:43:00 AM,341325,5/15/2026,7:54:49 AM,341330,0,79680,32980,46700
69,1668367,,,YARD,69,H139926,75011,10011425,20H,,,6720000,5/15/2026,7:56:05 AM,341331,5/15/2026,8:05:40 AM,341334,0,79740,34680,45060
005,1633363,,,YARD,005,H139929,4427,10011513,434,,Manual Ticket 3956,89600,5/15/2026,8:07:39 AM,341335,5/15/2026,8:07:51 AM,341336,0,60660,35120,25540
141,1669517,,,YARD,141,H139921,1099295,10011503,401,,,1079680,5/15/2026,7:32:50 AM,341320,5/15/2026,8:10:58 AM,341338,0,79620,34340,45280
45,1665587,,,YARD,45,H139924,736475,10011503,401,,,141120,5/15/2026,7:47:43 AM,341327,5/15/2026,8:13:21 AM,341339,0,80240,40600,39640
22531,1437764,,,YARD,22531,H139927,2641997,10011446,099,,,99999999,5/15/2026,8:00:33 AM,341332,5/15/2026,8:16:46 AM,341341,0,117720,34120,83600
56,1665587,,,YARD,56,H139925,736459,10011503,401,,,141120,5/15/2026,7:53:03 AM,341329,5/15/2026,8:19:04 AM,341342,0,77040,38160,38880
22625,1437764,,,YARD,22625,H139928,22625,10011446,099,,,99999999,5/15/2026,8:04:29 AM,341333,5/15/2026,8:22:34 AM,341344,0,118680,36560,82120
22661,1437764,,,YARD,22661,H139930,2642002,10011446,099,,,99999999,5/15/2026,8:09:29 AM,341337,5/15/2026,8:25:50 AM,341346,0,117060,35180,81880
22603,1437764,,,YARD,22603,H139932,2641998,10011446,092,,,99999999,5/15/2026,8:21:27 AM,341343,5/15/2026,8:35:59 AM,341347,0,118980,34880,84100
22667,1448548,,,YARD,22667,H139931,828043,10011660,148,,,1120000,5/15/2026,8:15:18 AM,341340,5/15/2026,8:38:05 AM,341348,0,97820,45140,52680
22532,1437764,,,YARD,22532,H139933,2641993,10011446,092,,,99999999,5/15/2026,8:24:58 AM,341345,5/15/2026,8:41:23 AM,341349,0,115380,36460,78920
17101,1665597,,,YARD,17101,H139934,80510056,10012284,525,,,550000,5/15/2026,9:02:01 AM,341350,5/15/2026,9:22:26 AM,341352,0,75220,31520,43700
916,1666317,,,YARD,916,H139935,574130,10011414,284,,,1792000,5/15/2026,9:06:26 AM,341351,5/15/2026,9:25:35 AM,341353,0,119480,40340,79140
23,1666318,,,YARD,23,H139936,703860,10011414,284,,,4032000,5/15/2026,9:27:29 AM,341354,5/15/2026,9:42:16 AM,341356,0,90780,30520,60260
64,1668367,,,YARD,64,H139937,75013,10011425,20H,,,6720000,5/15/2026,9:34:54 AM,341355,5/15/2026,9:51:27 AM,341358,0,78920,31280,47640
133,1666318,,,YARD,133,H139938,703866,10011414,284,,,4032000,5/15/2026,9:45:52 AM,341357,5/15/2026,9:58:03 AM,341360,0,96240,34240,62000
10,1333759,,,YARD,10,H139939,591001,10011516,646,,,9720000,5/15/2026,9:57:10 AM,341359,5/15/2026,10:18:17 AM,341361,0,73700,46640,27060
121104,1665385,,,YARD,121104,H139940,2112845,10012170,442,,,5400000,5/15/2026,10:19:54 AM,341362,5/15/2026,10:33:20 AM,341365,0,79320,32180,47140
3850,1665385,,,YARD,3850,H139941,2112844,10012170,442,,,5400000,5/15/2026,10:25:29 AM,341363,5/15/2026,10:37:12 AM,341366,0,80380,29700,50680
22546,1437764,,,YARD,22546,H139942,2642000,10011446,098,,,99999999,5/15/2026,10:31:12 AM,341364,5/15/2026,10:43:57 AM,341368,0,75440,33120,42320
033,1437764,,,YARD,033,H139943,2641942,10011446,092,,,99999999,5/15/2026,10:41:58 AM,341367,5/15/2026,10:48:19 AM,341370,0,114760,39220,75540
11,1665385,,,YARD,11,H139944,2112849,10012170,442,,,5400000,5/15/2026,10:45:31 AM,341369,5/15/2026,10:55:38 AM,341371,0,79560,30180,49380
150206,1665385,,,YARD,150206,H139946,2112847,10012170,442,,,5400000,5/15/2026,11:03:24 AM,341374,5/15/2026,11:18:12 AM,341378,0,77280,32660,44620
035,1437764,,,YARD,035,H139950,2641943,10011446,092,,,99999999,5/15/2026,11:22:13 AM,341382,5/15/2026,11:32:23 AM,341388,0,113940,30220,83720
4867,1665592,,,YARD,4867,H139952,736669,10011660,147,,,358400,5/15/2026,11:26:34 AM,341385,5/15/2026,11:37:12 AM,341392,0,79260,37200,42060
140101,1665385,,,YARD,140101,H139954,2112850,10012170,442,,,5400000,5/15/2026,11:31:17 AM,341387,5/15/2026,11:41:01 AM,341393,0,77440,31000,46440
783,1326013,,,YARD,783,H139957,05151,10011669,38U,,,99999999,5/15/2026,12:06:56 PM,341396,5/15/2026,12:16:41 PM,341398,0,84560,41080,43480
161105,1665385,,,YARD,161105,H139958,2112851,10012170,442,,,5400000,5/15/2026,12:14:33 PM,341397,5/15/2026,12:27:50 PM,341399,0,79620,32460,47160
41,1437764,,,YARD,41,H139959,2641944,10011446,092,,,99999999,5/15/2026,12:46:00 PM,341400,5/15/2026,1:00:42 PM,341401,0,99140,31040,68100
OMNX1297,1656280,14M,,YARD,OMNX1297,OMNX1297,,10011509,508,,,562240,5/14/2026,7:27:11 AM,341177,5/15/2026,1:24:39 PM,341405,0,256400,71800,184600
916,1666317,,,YARD,916,H139960,574130,10011414,284,,,1792000,5/15/2026,1:13:20 PM,341402,5/15/2026,1:29:44 PM,341407,0,119200,40360,78840
70,1437764,,,YARD,70,H139962,2641945,10011446,092,,,99999999,5/15/2026,1:22:33 PM,341404,5/15/2026,1:33:10 PM,341408,0,116240,40820,75420
23,1666318,,,YARD,23,H139961,703962,10011414,283,,,4032000,5/15/2026,1:17:52 PM,341403,5/15/2026,1:35:37 PM,341409,0,91720,30580,61140
22625,1437764,,,YARD,22625,H139963,2642005,10011446,099,,,99999999,5/15/2026,1:29:00 PM,341406,5/15/2026,1:50:46 PM,341413,0,117900,36500,81400
22531,1437764,,,YARD,22531,H139964,2642003,10011446,092,,,99999999,5/15/2026,1:38:57 PM,341410,5/15/2026,1:53:26 PM,341414,0,116900,33940,82960
133,1666318,,,YARD,133,H139965,703982,10011414,283,,,4032000,5/15/2026,1:43:58 PM,341411,5/15/2026,1:57:51 PM,341415,0,95320,34020,61300
22661,1437764,,,YARD,22661,H139966,2642007,10011446,092,,,99999999,5/15/2026,1:48:52 PM,341412,5/15/2026,2:03:04 PM,341416,0,115920,34760,81160
22532,1437764,,,YARD,22532,H139967,2642004,10011446,092,,,99999999,5/15/2026,2:06:57 PM,341417,5/15/2026,2:24:37 PM,341420,0,113940,36100,77840
783,1326017,,,YARD,783,H139969,05152,10011528,321,,,99999999,5/15/2026,2:18:13 PM,341419,5/15/2026,2:29:54 PM,341421,0,54220,41240,12980
72,1626350,,,YARD,72,H139968,2248932,10031006,984,,,18500000,5/15/2026,2:14:02 PM,341418,5/15/2026,2:32:54 PM,341422,0,78720,31280,47440
7,1626350,,,YARD,7,H139970,02248966,10031006,984,,,18500000,5/15/2026,10:03:20 PM,341426,5/15/2026,10:20:01 PM,341427,0,78380,32560,45820
JHL02,1626350,,,YARD,JHL02,H139971,02248971,10031006,984,,,18500000,5/16/2026,1:02:47 AM,341431,5/16/2026,1:18:11 AM,341432,0,78520,31700,46820
70,1626350,,,YARD,70,H139972,02248981,10031006,984,,,18500000,5/16/2026,7:56:34 AM,341439,5/16/2026,8:12:02 AM,341440,0,78440,30300,48140
386,1655844,,,YARD,386,H139973,48150,10031009,961,,,4365000,5/16/2026,9:11:51 AM,341444,5/16/2026,12:57:40 PM,341446,0,109740,31560,78180
72,1626350,,,YARD,72,H139974,02249004,10031006,984,,,18500000,5/16/2026,12:43:36 PM,341445,5/16/2026,1:01:47 PM,341447,0,79780,31440,48340
5299,1643353,,,YARD,5299,H139976,304215,10011509,508,,Full rej due to 300 contamination,179200,5/18/2026,7:06:02 AM,341478,5/18/2026,7:20:39 AM,341482,0,71540,71540,0
99268,1665385,,,YARD,99268,H139978,2116010,10012170,442,,,5400000,5/18/2026,7:13:52 AM,341480,5/18/2026,7:25:50 AM,341484,0,79860,29460,50400
2023,1665385,,,YARD,2023,H139977,2116009,10012170,442,,,5400000,5/18/2026,7:09:56 AM,341479,5/18/2026,7:30:40 AM,341486,0,80220,33720,46500
9096,1666318,,,YARD,9096,H139979,704070,10011414,283,,,4032000,5/18/2026,7:18:42 AM,341481,5/18/2026,7:34:53 AM,341488,0,95160,34560,60600
530,1326006,,,YARD,530,H139981,8299378,10011503,401,,,99999999,5/18/2026,7:28:20 AM,341485,5/18/2026,7:47:19 AM,341491,0,97820,33240,64580
495,1325993,,,YARD,495,H139982,8299379,10011521,248,,,99999999,5/18/2026,7:32:50 AM,341487,5/18/2026,7:50:21 AM,341493,0,95840,34520,61320
1213,1626351,,,YARD,1213,H139986,2150698,10031008,864,,Manual Ticket 3958,10261000,5/18/2026,7:51:35 AM,341494,5/18/2026,7:52:37 AM,341495,0,80120,31480,48640
138,1669517,,,YARD,138,H139980,3586898,10011503,401,,,1079680,5/18/2026,7:24:38 AM,341483,5/18/2026,7:57:18 AM,341497,0,70040,34760,35280
151112,1654399,,,YARD,151112,H139984,39537,10012170,443,,,8000000,5/18/2026,7:44:40 AM,341490,5/18/2026,7:59:32 AM,341498,0,81240,32000,49240
490,1326003,,,YARD,490,H139983,8299380,10011536,736,,,99999999,5/18/2026,7:38:11 AM,341489,5/18/2026,8:02:56 AM,341500,0,100100,34220,65880
22608,1437764,,,YARD,22608,H139987,2642054,10011446,092,,,99999999,5/18/2026,7:55:43 AM,341496,5/18/2026,8:06:04 AM,341502,0,118740,34840,83900
69,1668366,,,YARD,69,H139985,75019,10011425,20H,,,6720000,5/18/2026,7:49:12 AM,341492,5/18/2026,8:12:08 AM,341504,0,79400,34620,44780
116,1670348,,,YARD,116,H139988,05189,10011503,401,,,22400,5/18/2026,8:02:06 AM,341499,5/18/2026,8:17:03 AM,341505,0,54080,34780,19300
22625,1437764,,,YARD,22625,H139989,2642052,10011446,092,,,99999999,5/18/2026,8:05:51 AM,341501,5/18/2026,8:19:30 AM,341506,0,117120,36880,80240
45,1665582,,,YARD,45,H139990,736816,10011558,600,,,69440,5/18/2026,8:11:35 AM,341503,5/18/2026,8:34:19 AM,341516,0,80180,40580,39600
191114,1665385,,,YARD,191114,H139991,2116004,10012170,442,,,5400000,5/18/2026,8:21:54 AM,341507,5/18/2026,8:36:32 AM,341517,0,80400,33000,47400
151114,1654399,,,YARD,151114,H139993,39538,10012170,443,,,8000000,5/18/2026,8:27:13 AM,341510,5/18/2026,8:40:45 AM,341521,0,81100,32000,49100
22661,1437764,,,YARD,22661,H139996,2642058,10011446,092,,,99999999,5/18/2026,8:34:08 AM,341515,5/18/2026,8:44:59 AM,341523,0,115600,35140,80460
1718,1605500,,,YARD,1718,H140000,24814,10011667,362,,,8000000,5/18/2026,8:47:47 AM,341524,5/18/2026,8:47:58 AM,341525,0,85740,45820,39920
22603,1437764,,,YARD,22603,H139999,2642048,10011446,099,,,99999999,5/18/2026,8:43:40 AM,341522,5/18/2026,8:57:05 AM,341528,0,117240,34880,82360
1116,1665385,,,YARD,1116,H140001,2112858,10012170,442,,,5400000,5/18/2026,8:48:56 AM,341526,5/18/2026,8:59:13 AM,341529,0,80160,31940,48220
22667,1448548,,,YARD,22667,H139998,828044,10011660,147,,,1120000,5/18/2026,8:39:45 AM,341520,5/18/2026,9:01:04 AM,341530,0,114380,45200,69180
22532,1437764,,,YARD,22532,H140002,2642050,10011446,099,,,99999999,5/18/2026,8:53:29 AM,341527,5/18/2026,9:11:04 AM,341537,0,114140,36420,77720
1718,1605482,,,YARD,1718,H140008,24816,10011512,41X,,,36400000,5/18/2026,9:20:53 AM,341541,5/18/2026,9:21:03 AM,341542,0,96960,45820,51140
