783,1325984,,,YARD,783,H137387,03192,10011531,95U,,,99999999,3/19/2026,1:06:40 PM,334975,3/19/2026,1:19:45 PM,334980,0,55580,41640,13940
22550,1437764,,,YARD,22550,H137388,2641344,10011446,092,,,99999999,3/19/2026,1:12:45 PM,334977,3/19/2026,1:24:02 PM,334981,0,118420,32820,85600
1718,1605482,,,YARD,1718,H137390,23146,10011512,419,,,36400000,3/19/2026,1:27:15 PM,334982,3/19/2026,1:27:29 PM,334983,0,85520,46460,39060
22532,1437764,,,YARD,22532,H137389,2641323,10011446,098,,,99999999,3/19/2026,1:18:46 PM,334979,3/19/2026,1:31:40 PM,334985,0,113740,35980,77760
19,1647969,,,YARD,19,H137391,687312,10011414,283,,,1120000,3/19/2026,1:28:36 PM,334984,3/19/2026,1:41:46 PM,334988,0,77060,33880,43180
23,1647969,,,YARD,23,H137392,687320,10011414,283,,,1120000,3/19/2026,1:33:06 PM,334986,3/19/2026,1:52:32 PM,334990,0,76540,30300,46240
3429,1628934,,,YARD,3429,H137393,33993,10012170,447,,,8500000,3/19/2026,1:40:52 PM,334987,3/19/2026,1:55:05 PM,334991,0,141660,41280,100380
022,1437764,,,YARD,022,H137394,2641269,10011446,097,,,99999999,3/19/2026,1:45:59 PM,334989,3/19/2026,1:58:37 PM,334993,0,116100,34540,81560
1718,1605482,,,YARD,1718,H137397,23151,10011512,419,,,36400000,3/19/2026,2:06:39 PM,334995,3/19/2026,2:06:53 PM,334996,0,92560,46460,46100
22674,1437764,,,YARD,22674,H137395,2641335,10011446,092,,,99999999,3/19/2026,1:57:46 PM,334992,3/19/2026,2:09:49 PM,334998,0,119160,35040,84120
22531,1437764,,,YARD,22531,H137396,2641339,10011446,097,,,99999999,3/19/2026,2:03:15 PM,334994,3/19/2026,2:18:19 PM,335000,0,115200,34120,81080
22603,1437764,,,YARD,22603,H137398,2641337,10011446,097,,,99999999,3/19/2026,2:08:45 PM,334997,3/19/2026,2:26:01 PM,335001,0,116320,34820,81500
RMGX9109,1325985,,,YARD,RMGX9109,RMGX9109,,10011558,606,,,9999999,3/12/2026,2:11:51 PM,334250,3/19/2026,2:30:00 PM,335002,0,260400,67300,193100
22602,1437764,,,YARD,22602,H137399,2641330,10011446,091,,,99999999,3/19/2026,2:13:22 PM,334999,3/19/2026,2:30:52 PM,335003,0,118620,40240,78380
22546,1437764,,,YARD,22546,H137400,2641278,10011446,098,,,99999999,3/19/2026,2:32:53 PM,335004,3/19/2026,2:44:56 PM,335005,0,102780,32940,69840
386,1628263,,,YARD,386,H137401,47602,10031009,961,,Lines are plugged up couldn't offload all of the material,3750000,3/19/2026,6:30:08 PM,335010,3/19/2026,7:45:37 PM,335011,0,93940,66460,27480
JHL2,1626350,,,YARD,JHL2,H137402,2244006,10031006,984,,,18500000,3/20/2026,12:50:06 AM,335012,3/20/2026,1:05:31 AM,335013,0,79740,31740,48000
4,1626350,,,YARD,4,H137403,2244008,10031006,984,,,18500000,3/20/2026,5:03:13 AM,335023,3/20/2026,5:24:10 AM,335024,0,79800,32660,47140
590,1326003,,,YARD,590,H137404,8240146,10011536,736,,,99999999,3/20/2026,7:04:18 AM,335025,3/20/2026,7:21:19 AM,335029,0,79320,34740,44580
99268,1646413,,,YARD,99268,H137405,2073721,10012170,441,,,6000000,3/20/2026,7:10:22 AM,335026,3/20/2026,7:23:30 AM,335030,0,79720,29340,50380
530,1326006,,,YARD,530,H137406,8240147,10011503,401,,,99999999,3/20/2026,7:15:24 AM,335027,3/20/2026,7:31:05 AM,335033,0,101900,33020,68880
495,1326014,,,YARD,495,H137407,8240150,10011657,945,,,99999999,3/20/2026,7:19:51 AM,335028,3/20/2026,7:32:46 AM,335034,0,104480,34580,69900
203,1325993,,,YARD,203,H137408,8240148,10011521,248,,,99999999,3/20/2026,7:24:40 AM,335031,3/20/2026,7:44:42 AM,335039,0,90940,32700,58240
3429,1628934,,,YARD,3429,H137409,33995,10012170,447,,,8500000,3/20/2026,7:29:30 AM,335032,3/20/2026,7:50:22 AM,335041,0,144720,41440,103280
121104,1646413,,,YARD,121104,H137410,2073715,10012170,441,,,6000000,3/20/2026,7:34:38 AM,335035,3/20/2026,7:53:10 AM,335042,0,79720,32660,47060
1718,1605482,,,YARD,1718,H137415,23159,10011512,41X,,,36400000,3/20/2026,7:55:17 AM,335045,3/20/2026,7:55:33 AM,335046,0,104600,46580,58020
ER6,1646413,,,YARD,ER6,H137411,2073718,10012170,441,,,6000000,3/20/2026,7:38:33 AM,335036,3/20/2026,7:56:55 AM,335047,0,78280,32260,46020
65,1437764,,,YARD,65,H137412,2641270,10011446,092,,,99999999,3/20/2026,7:43:23 AM,335038,3/20/2026,8:01:19 AM,335050,0,115120,48120,67000
141103,1646413,,,YARD,141103,H137413,2073714,10012170,441,,,6000000,3/20/2026,7:47:33 AM,335040,3/20/2026,8:04:47 AM,335052,0,80100,32580,47520
22532,1437764,,,YARD,22532,H137414,2641347,10011446,092,,,99999999,3/20/2026,7:54:05 AM,335043,3/20/2026,8:09:15 AM,335053,0,112340,36360,75980
444,1448545,,,YARD,444,H137416,54171,10011660,147,,,1120000,3/20/2026,7:59:00 AM,335049,3/20/2026,8:12:02 AM,335055,0,86720,40280,46440
22674,1437764,,,YARD,22674,H137417,2641439,10011446,098,,,99999999,3/20/2026,8:03:59 AM,335051,3/20/2026,8:18:33 AM,335057,0,117460,35380,82080
22603,1437764,,,YARD,22603,H137418,2641350,10011446,092,,,99999999,3/20/2026,8:11:07 AM,335054,3/20/2026,8:22:25 AM,335059,0,116320,35120,81200
1718,1605482,,,YARD,1718,H137421,23161,10011512,41X,,,36400000,3/20/2026,8:23:32 AM,335060,3/20/2026,8:23:55 AM,335061,0,99140,46580,52560
22613,1437764,092,,YARD,22613,H137419,2641285,,,,Shippers tare incorrect - scale tare and net accurate,99999999,3/20/2026,8:14:59 AM,335056,3/20/2026,9:28:29 AM,335062,0,105960,43780,62180
22531,1437764,,,YARD,22531,H137420,2641351,10011446,092,,,99999999,3/20/2026,8:19:33 AM,335058,3/20/2026,9:51:36 AM,335064,0,114340,34560,79780
1718,1605485,,,YARD,1718,H137424,23172,10011543,916,,,2000000,3/20/2026,10:03:44 AM,335066,3/20/2026,10:03:57 AM,335067,0,90440,46580,43860
298101,1646413,,,YARD,298101,H137426,2073717,10012170,441,,1460 Held on scale after power outage - removed from gross,6000000,3/20/2026,10:11:30 AM,335069,3/20/2026,10:13:22 AM,335070,0,79660,33280,46380
22546,1437764,,,YARD,22546,H137428,2641345,10011446,092,,1460 reduction on gross - weight left on scale power outage,99999999,3/20/2026,10:19:05 AM,335072,3/20/2026,10:19:51 AM,335073,0,105320,32580,72740
101105,1646413,,,YARD,101105,H137430,2073723,10012170,441,,1460 reduction on Gross - weight left on scale power outag,6000000,3/20/2026,10:22:40 AM,335075,3/20/2026,10:23:28 AM,335076,0,78980,32920,46060
22667,1448548,,,YARD,22667,H137427,824263,10011660,147,,,1120000,3/20/2026,10:15:16 AM,335071,3/20/2026,10:29:35 AM,335078,0,101080,41360,59720
1718,1605488,,,YARD,1718,H137433,23174,10011559,581,,,1800000,3/20/2026,10:36:50 AM,335080,3/20/2026,10:37:09 AM,335081,0,76060,46580,29480
241,1649147,,,YARD,241,H137429,7091350,10011503,401,,,268800,3/20/2026,10:21:22 AM,335074,3/20/2026,10:42:17 AM,335083,0,111300,38380,72920
916,1647968,,,YARD,916,H137432,566523,10011414,283,,,1120000,3/20/2026,10:31:23 AM,335079,3/20/2026,10:44:40 AM,335084,0,116980,40580,76400
1718,1605488,,,YARD,1718,H137436,23168,10011559,581,,manual ticket during power outage,1800000,3/20/2026,10:49:35 AM,335086,3/20/2026,10:49:59 AM,335087,0,89320,46580,42740
77,1325984,,,YARD,77,H137431,03201,10011531,95C,,,99999999,3/20/2026,10:26:49 AM,335077,3/20/2026,10:50:29 AM,335088,0,65620,39360,26260
1718,1605494,,,YARD,1718,H137437,23166,10011650,674,,,500000,3/20/2026,10:52:50 AM,335089,3/20/2026,10:52:57 AM,335090,0,89380,46580,42800
159,1646561,,,YARD,159,H137434,80504853,10012284,525,,,550000,3/20/2026,10:39:25 AM,335082,3/20/2026,11:00:22 AM,335091,0,77320,32600,44720
1718,1605485,,,YARD,1718,H137438,23176,10011543,916,,,2000000,3/20/2026,11:07:42 AM,335093,3/20/2026,11:08:10 AM,335094,0,72860,46580,26280
3414,1628934,,,YARD,3414,H137435,33994,10012170,447,,,8500000,3/20/2026,10:46:24 AM,335085,3/20/2026,11:08:57 AM,335095,0,150820,41040,109780
19,1646413,,,YARD,19,H137439,2073724,10012170,441,,,6000000,3/20/2026,11:12:33 AM,335096,3/20/2026,11:26:04 AM,335099,0,79440,34000,45440
23,1646413,,,YARD,23,H137440,2073725,10012170,441,,,6000000,3/20/2026,11:16:30 AM,335097,3/20/2026,11:31:17 AM,335101,0,79060,30340,48720
77,1326013,,,YARD,77,H137441,03202,10011669,38C,,,99999999,3/20/2026,11:24:01 AM,335098,3/20/2026,11:37:46 AM,335103,0,54320,39320,15000
305,1628934,,,YARD,305,H137442,33996,10012170,447,,,8500000,3/20/2026,11:35:37 AM,335102,3/20/2026,11:50:39 AM,335104,0,142780,42180,100600
1718,1605485,,,YARD,1718,H137443,23181,10011543,916,,,2000000,3/20/2026,12:06:02 PM,335105,3/20/2026,12:06:17 PM,335106,0,74260,46580,27680
161105,1646413,,,YARD,161105,H137444,2073727,10012170,441,,,6000000,3/20/2026,12:28:13 PM,335107,3/20/2026,12:45:46 PM,335108,0,79560,32780,46780
1718,1605501,,,YARD,1718,H137446,23185,10011668,371,,,2530000,3/20/2026,12:50:57 PM,335110,3/20/2026,12:51:13 PM,335111,0,84080,46580,37500
666,1648232,,,YARD,666,H137445,587564,10011509,504,,,112000,3/20/2026,12:47:01 PM,335109,3/20/2026,1:09:15 PM,335116,0,101500,46680,54820
72,1626350,,,YARD,72,H137447,2244053,10031006,984,,,18500000,3/20/2026,12:52:43 PM,335112,3/20/2026,1:14:43 PM,335117,0,78120,31540,46580
1718,1605488,,,YARD,1718,H137450,23186,10011559,581,,,1800000,3/20/2026,1:17:50 PM,335118,3/20/2026,1:18:01 PM,335119,0,75020,46580,28440
77,1326013,,,YARD,77,H137448,03203,10011669,38C,,,99999999,3/20/2026,1:01:47 PM,335113,3/20/2026,1:24:09 PM,335120,0,71480,39520,31960
3850,1646413,,,YARD,3850,H137449,2073728,10012170,441,,,6000000,3/20/2026,1:08:22 PM,335115,3/20/2026,1:25:31 PM,335122,0,79640,29900,49740
70,1437764,,,YARD,70,H137451,2641271,10011446,092,,,99999999,3/20/2026,1:24:35 PM,335121,3/20/2026,1:38:00 PM,335125,0,111520,40540,70980
3429,1628934,,,YARD,3429,H137452,33997,10012170,447,,,8500000,3/20/2026,1:29:25 PM,335123,3/20/2026,1:42:27 PM,335127,0,141960,41420,100540
1718,1605535,,,YARD,1718,H137455,23190,10011545,255,,,500000,3/20/2026,1:43:52 PM,335128,3/20/2026,1:44:05 PM,335129,0,69040,46580,22460
65,1437764,,,YARD,65,H137453,2641272,10011446,092,,,99999999,3/20/2026,1:35:43 PM,335124,3/20/2026,1:50:44 PM,335131,0,116140,48180,67960
022,1437764,,,YARD,022,H137454,2641274,10011446,098,,,99999999,3/20/2026,1:41:31 PM,335126,3/20/2026,1:54:01 PM,335132,0,114320,34540,79780
030,1437764,,,YARD,030,H137456,2641273,10011446,098,,,99999999,3/20/2026,1:49:53 PM,335130,3/20/2026,2:04:15 PM,335135,0,106100,31540,74560
1718,1605484,,,YARD,1718,H137459,23192,10011540,493,,,1750000,3/20/2026,2:11:30 PM,335136,3/20/2026,2:11:57 PM,335137,0,74720,46580,28140
22532,1437764,,,YARD,22532,H137458,2641353,10011446,092,,,99999999,3/20/2026,2:03:24 PM,335134,3/20/2026,2:17:17 PM,335139,0,112620,36060,76560
133,1647969,,,YARD,133,H137457,687804,10011414,281,,,1120000,3/20/2026,1:55:51 PM,335133,3/20/2026,2:20:28 PM,335140,0,95500,33580,61920
22674,1437764,,,YARD,22674,H137460,2641348,10011446,098,,,99999999,3/20/2026,2:12:57 PM,335138,3/20/2026,2:27:51 PM,335142,0,116240,34960,81280
22603,1437764,,,YARD,22603,H137461,2641355,10011446,097,,,99999999,3/20/2026,2:23:37 PM,335141,3/20/2026,2:44:22 PM,335144,0,115400,34760,80640
4600,1437754,,,YARD,4600,H137462,719985,10011660,147,,,5000000,3/20/2026,2:31:08 PM,335143,3/20/2026,2:48:25 PM,335145,0,78720,41140,37580
JHL02,1626350,,,YARD,JHL02,H137463,02244083,10031006,984,,,18500000,3/21/2026,1:11:18 AM,335152,3/21/2026,1:26:17 AM,335153,0,79060,31740,47320
70,1626350,,,YARD,70,H137464,02244089,10031006,984,,,18500000,3/21/2026,6:54:29 AM,335160,3/21/2026,7:10:49 AM,335161,0,77500,30900,46600
72,1626350,,,YARD,72,H137465,02244102,10031006,984,,,18500000,3/21/2026,11:12:06 AM,335165,3/21/2026,11:27:12 AM,335166,0,78140,31380,46760
4,1626350,,,YARD,4,H137466,02244182,10031006,984,,,18500000,3/22/2026,1:04:21 AM,335179,3/22/2026,1:22:20 AM,335180,0,80100,32680,47420
70,1626350,,,YARD,70,H137467,02244190,10031006,984,,,18500000,3/22/2026,6:49:46 AM,335181,3/22/2026,7:05:57 AM,335182,0,78780,30420,48360
72,1626350,,,YARD,72,H137468,02244203,10031006,984,,,18500000,3/22/2026,12:15:27 PM,335186,3/22/2026,12:36:25 PM,335187,0,80020,31500,48520
326,1626351,,,YARD,326,H137469,02148924,10031008,864,,,10261000,3/22/2026,4:12:45 PM,335188,3/22/2026,6:09:58 PM,335192,0,77540,30080,47460
4,1626350,,,YARD,4,H137472,02244263,10031006,984,,,18500000,3/23/2026,12:14:24 AM,335226,3/23/2026,12:33:42 AM,335227,0,79180,32440,46740
99268,1646413,,,YARD,99268,H137473,2077323,10012170,441,,,6000000,3/23/2026,7:03:01 AM,335234,3/23/2026,7:14:16 AM,335237,0,79780,29360,50420
11,1646413,,,YARD,11,H137475,2077316,10012170,441,,,6000000,3/23/2026,7:12:31 AM,335236,3/23/2026,7:23:39 AM,335240,0,79180,29760,49420
590,1325989,,,YARD,590,H137474,8242283,10011509,504,,,99999999,3/23/2026,7:08:13 AM,335235,3/23/2026,7:27:04 AM,335242,0,76980,34800,42180
530,1326014,,,YARD,530,H137476,8242284,10011657,945,,,99999999,3/23/2026,7:16:26 AM,335238,3/23/2026,7:29:51 AM,335243,0,100840,33460,67380
22613,1437764,,,YARD,22613,H137479,2641285,10011446,092,,Replaces H137419 - CORRECTED BOL FROM SHIPPER,99999999,3/23/2026,7:31:59 AM,335244,3/23/2026,7:32:13 AM,335245,0,105960,43780,62180
92,1325990,,,YARD,92,H137477,8242288,10011004,174,,,99999999,3/23/2026,7:21:22 AM,335239,3/23/2026,7:34:48 AM,335247,0,45060,32040,13020
495,1325993,,,YARD,495,H137478,8242285,10011521,248,,,99999999,3/23/2026,7:25:12 AM,335241,3/23/2026,7:40:48 AM,335249,0,102280,34540,67740
3414,1628934,,,YARD,3414,H137483,33991,10012170,447,,Void and reissue to match shipper weights to scale weights,8500000,3/23/2026,7:46:21 AM,335251,3/23/2026,7:46:45 AM,335252,0,148020,40540,107480
151115,1646413,,,YARD,151115,H137480,2077321,10012170,441,,,6000000,3/23/2026,7:33:41 AM,335246,3/23/2026,7:49:21 AM,335254,0,79700,31920,47780
1718,1605482,,,YARD,1718,H137485,23090,10011512,41B,,Manual Ticket 3871,36400000,3/23/2026,7:51:04 AM,335255,3/23/2026,7:51:34 AM,335256,0,82320,46020,36300
141103,1646413,,,YARD,141103,H137481,2077322,10012170,441,,,6000000,3/23/2026,7:38:05 AM,335248,3/23/2026,7:52:57 AM,335257,0,79300,32600,46700
1718,1605482,,,YARD,1718,H137486,23086,10011512,41B,,Manual Ticket 3870,36400000,3/23/2026,7:53:56 AM,335258,3/23/2026,7:54:18 AM,335259,0,93480,46020,47460
101109,1646413,,,YARD,101109,H137482,2077318,10012170,441,,,6000000,3/23/2026,7:42:03 AM,335250,3/23/2026,7:57:55 AM,335262,0,80020,32000,48020
1718,1605482,,,YARD,1718,H137488,23082,10011512,41B,,Manual Ticket 3869,36400000,3/23/2026,7:58:59 AM,335263,3/23/2026,7:59:14 AM,335264,0,94800,46020,48780
490,1325989,,,YARD,490,H137484,8242287,10011509,504,,,99999999,3/23/2026,7:48:05 AM,335253,3/23/2026,8:05:23 AM,335266,0,97520,34420,63100
22672,1437764,,,YARD,22672,H137487,2641363,10011446,098,,,99999999,3/23/2026,7:55:59 AM,335261,3/23/2026,8:14:27 AM,335268,0,119820,35320,84500
241,1649147,,,YARD,241,H137489,7091416,10011503,401,,,268800,3/23/2026,8:02:59 AM,335265,3/23/2026,8:25:59 AM,335271,0,110780,39100,71680
117,1648814,,,YARD,117,H137490,032301,10011509,504,,,22400,3/23/2026,8:13:16 AM,335267,3/23/2026,8:30:34 AM,335272,0,53340,36360,16980
418,1626351,,,YARD,418,H137493,02148261,10031008,864,,COR H136920 SHIPPER WT ERROR,10261000,3/23/2026,8:31:30 AM,335273,3/23/2026,8:31:53 AM,335274,0,78080,30540,47540
22532,1437764,,,YARD,22532,H137491,2641361,10011446,097,,,99999999,3/23/2026,8:19:22 AM,335269,3/23/2026,8:39:38 AM,335276,0,114000,36340,77660
69,1558355,,,YARD,69,H137492,11174585,10011425,20H,,,6720000,3/23/2026,8:24:39 AM,335270,3/23/2026,8:42:40 AM,335278,0,79060,34680,44380
22667,1448548,,,YARD,22667,H137494,824264,10011660,144,,,1120000,3/23/2026,8:35:19 AM,335275,3/23/2026,8:54:54 AM,335279,0,98200,41220,56980
22546,1437764,,,YARD,22546,H137495,2641354,10011446,097,,,99999999,3/23/2026,8:40:38 AM,335277,3/23/2026,9:00:20 AM,335281,0,105140,33140,72000
916,1647968,,,YARD,916,H137496,566523,10011414,282,,,1120000,3/23/2026,8:59:24 AM,335280,3/23/2026,9:16:17 AM,335294,0,118420,40180,78240
70,1626350,,,YARD,70,H137502,2244277,10031006,984,,,18500000,3/23/2026,9:15:43 AM,335293,3/23/2026,9:28:02 AM,335297,0,80140,30360,49780
1718,1605493,,,YARD,1718,H137506,23201,10011647,311,,,3800000,3/23/2026,9:31:23 AM,335303,3/23/2026,9:31:35 AM,335304,0,93920,46040,47880
1718,1605494,,,YARD,1718,H137507,23205,10011650,674,,,500000,3/23/2026,9:59:39 AM,335305,3/23/2026,9:59:51 AM,335306,0,89500,46040,43460
783,1326017,,,YARD,783,H137508,03231,10011528,321,,,99999999,3/23/2026,10:03:54 AM,335307,3/23/2026,10:15:54 AM,335317,0,67580,41660,25920
46,1646724,,,YARD,46,H137513,138974,10011533,155,,,448000,3/23/2026,10:27:16 AM,335318,3/23/2026,10:37:53 AM,335320,0,69120,37760,31360
1718,1605501,,,YARD,1718,H137515,23210,10011668,371,,,2530000,3/23/2026,10:41:00 AM,335321,3/23/2026,10:41:12 AM,335322,0,72560,46040,26520
342,1646413,,,YARD,342,H137514,2077324,10012170,441,,,6000000,3/23/2026,10:32:08 AM,335319,3/23/2026,10:44:38 AM,335323,0,79680,31600,48080
351,1646413,,,YARD,351,H137517,2077325,10012170,441,,,6000000,3/23/2026,11:02:13 AM,335326,3/23/2026,11:12:45 AM,335328,0,79020,31740,47280
161101,1628934,,,YARD,161101,H137518,33998,10012170,447,,,8500000,3/23/2026,11:09:52 AM,335327,3/23/2026,11:31:09 AM,335330,0,78340,31680,46660
101115,1646413,,,YARD,101115,H137519,2077326,10012170,441,,,6000000,3/23/2026,11:30:35 AM,335329,3/23/2026,11:46:19 AM,335332,0,79480,33180,46300
783,1326017,,,YARD,783,H137520,03232,10011528,321,,,99999999,3/23/2026,11:38:47 AM,335331,3/23/2026,11:51:57 AM,335334,0,50860,41660,9200
1718,1605488,,,YARD,1718,H137522,23218,10011559,581,,,1800000,3/23/2026,11:56:08 AM,335335,3/23/2026,11:56:20 AM,335336,0,82400,46040,36360
151104,1646413,,,YARD,151104,H137521,2077329,10012170,441,,,6000000,3/23/2026,11:50:59 AM,335333,3/23/2026,12:01:59 PM,335338,0,78920,33220,45700
148111,1646413,,,YARD,148111,H137523,2077320,10012170,441,,,6000000,3/23/2026,11:57:50 AM,335337,3/23/2026,12:16:18 PM,335342,0,79680,34360,45320
140101,1646413,,,YARD,140101,H137524,2077327,10012170,441,,,6000000,3/23/2026,12:06:01 PM,335339,3/23/2026,12:21:45 PM,335352,0,77440,31040,46400
1718,1605488,,,YARD,1718,H137531,23221,10011559,581,,,1800000,3/23/2026,12:24:18 PM,335353,3/23/2026,12:24:33 PM,335354,0,76480,46040,30440
159,1646561,,,YARD,159,H137525,80504994,10012284,525,,,550000,3/23/2026,12:14:01 PM,335341,3/23/2026,12:30:19 PM,335356,0,76240,32600,43640
41,1437764,,,YARD,41,H137528,2641434,10011446,098,,,99999999,3/23/2026,12:19:53 PM,335347,3/23/2026,12:34:49 PM,335359,0,98960,30900,68060
030,1437764,,,YARD,030,H137533,2641433,10011446,098,,,99999999,3/23/2026,12:33:09 PM,335358,3/23/2026,12:45:11 PM,335361,0,105760,31380,74380
72,1626350,,,YARD,72,H137532,2244299,10031006,984,,,18500000,3/23/2026,12:26:16 PM,335355,3/23/2026,12:49:11 PM,335363,0,78840,31260,47580
014,1437764,,,YARD,014,H137534,2641432,10011446,098,,,99999999,3/23/2026,12:44:03 PM,335360,3/23/2026,12:53:49 PM,335364,0,120000,42120,77880
1718,1605493,,,YARD,1718,H137537,23223,10011647,311,,,3800000,3/23/2026,12:58:56 PM,335366,3/23/2026,12:59:08 PM,335367,0,88380,46040,42340
151101,1646413,,,YARD,151101,H137535,2077330,10012170,441,,,6000000,3/23/2026,12:47:40 PM,335362,3/23/2026,1:01:30 PM,335368,0,78800,32420,46380
68,1437764,,,YARD,68,H137536,2641436,10011446,098,,,99999999,3/23/2026,12:56:46 PM,335365,3/23/2026,1:07:14 PM,335370,0,118020,39900,78120
22550,1437764,,,YARD,22550,H137538,2641372,10011446,097,,,99999999,3/23/2026,1:03:51 PM,335369,3/23/2026,1:17:50 PM,335373,0,119760,33120,86640
3850,1646413,,,YARD,3850,H137539,2077331,10012170,441,,,6000000,3/23/2026,1:09:58 PM,335371,3/23/2026,1:22:46 PM,335375,0,79780,29660,50120
783,1326013,,,YARD,783,H137540,03232,10011669,384,,,99999999,3/23/2026,1:14:13 PM,335372,3/23/2026,1:24:31 PM,335376,0,54580,41640,12940
22672,1437764,,,YARD,22672,H137541,2641364,10011446,092,,,99999999,3/23/2026,1:19:09 PM,335374,3/23/2026,1:28:43 PM,335378,0,116940,34940,82000
1718,1605493,,,YARD,1718,H137545,23229,10011647,311,,,3800000,3/23/2026,1:40:18 PM,335381,3/23/2026,1:40:34 PM,335382,0,86520,46040,40480
70,1558356,,,YARD,70,H137542,11174591,10011425,20H,,,6720000,3/23/2026,1:28:23 PM,335377,3/23/2026,1:46:33 PM,335384,0,78500,31360,47140
161105,1646413,,,YARD,161105,H137543,2077362,10012170,441,,,6000000,3/23/2026,1:34:29 PM,335379,3/23/2026,1:48:15 PM,335385,0,79140,32560,46580
036,1437764,,,YARD,036,H137544,2641435,10011446,097,,,99999999,3/23/2026,1:39:17 PM,335380,3/23/2026,1:53:53 PM,335386,0,116480,31800,84680
22613,1437764,,,YARD,22613,H137546,2641370,10011446,097,,,99999999,3/23/2026,1:43:16 PM,335383,3/23/2026,2:05:09 PM,335389,0,105260,43140,62120
22674,1437764,,,YARD,22674,H137547,2641366,10011446,098,,,99999999,3/23/2026,1:54:24 PM,335387,3/23/2026,2:08:03 PM,335390,0,118600,35040,83560
022,1437764,,,YARD,022,H137548,2641437,10011446,098,,,99999999,3/23/2026,2:03:22 PM,335388,3/23/2026,2:13:20 PM,335391,0,117400,34560,82840
1718,1605501,,,YARD,1718,H137549,23233,10011668,371,,,2530000,3/23/2026,2:15:32 PM,335392,3/23/2026,2:15:43 PM,335393,0,94080,46040,48040
22532,1437764,,,YARD,22532,H137550,2641362,10011446,098,,,99999999,3/23/2026,2:19:28 PM,335394,3/23/2026,2:37:24 PM,335397,0,114880,35960,78920
22531,1437764,,,YARD,22531,H137551,2641369,10011446,092,,,99999999,3/23/2026,2:27:03 PM,335395,3/23/2026,2:43:00 PM,335399,0,116720,33940,82780
22603,1437764,,,YARD,22603,H137552,2641371,10011446,092,,,99999999,3/23/2026,2:31:55 PM,335396,3/23/2026,2:52:38 PM,335400,0,115740,34760,80980
22546,1437764,,,YARD,22546,H137553,2641360,10011446,092,,,99999999,3/23/2026,2:40:03 PM,335398,3/23/2026,2:59:30 PM,335401,0,105640,32840,72800
4,1626350,,,YARD,4,H137557,02244338,10031006,984,,,18500000,3/23/2026,8:51:34 PM,335411,3/23/2026,9:06:51 PM,335412,0,78720,32320,46400
JHL02,1626350,,,YARD,JHL02,H137558,02244347,10031006,984,,,18500000,3/24/2026,12:54:06 AM,335422,3/24/2026,1:07:30 AM,335423,0,79360,31660,47700
70,1626350,,,YARD,70,H137559,02244359,10031006,984,,,18500000,3/24/2026,6:14:23 AM,335424,3/24/2026,6:33:18 AM,335425,0,78760,30860,47900
99268,1646413,,,YARD,99268,H137560,2077365,10012170,441,,,6000000,3/24/2026,7:17:57 AM,335426,3/24/2026,7:30:18 AM,335429,0,79840,29500,50340
530,1326014,,,YARD,530,H137561,8244508,10011657,945,,,99999999,3/24/2026,7:22:00 AM,335427,3/24/2026,7:38:04 AM,335432,0,106720,33880,72840
101,1646413,,,YARD,101,H137562,2077375,10012170,441,,,6000000,3/24/2026,7:26:50 AM,335428,3/24/2026,7:41:57 AM,335434,0,80180,32060,48120
495,1325989,,,YARD,495,H137564,8244513,10011509,504,,,99999999,3/24/2026,7:35:39 AM,335431,3/24/2026,7:51:38 AM,335449,0,100580,34500,66080
203,1325993,,,YARD,203,H137563,8244511,10011521,248,,,99999999,3/24/2026,7:31:15 AM,335430,3/24/2026,7:54:13 AM,335450,0,85040,32700,52340
121104,1646413,,,YARD,121104,H137565,2077364,10012170,441,,,6000000,3/24/2026,7:40:25 AM,335433,3/24/2026,7:58:34 AM,335452,0,79840,32720,47120
303,1646413,,,YARD,303,H137568,2077368,10012170,441,,,6000000,3/24/2026,7:45:09 AM,335439,3/24/2026,8:03:28 AM,335453,0,79820,31120,48700
346,1646413,,,YARD,346,H137573,2077372,10012170,441,,,6000000,3/24/2026,7:48:56 AM,335448,3/24/2026,8:06:34 AM,335455,0,80000,33460,46540
22550,1437764,,,YARD,22550,H137575,2641377,10011446,092,,,99999999,3/24/2026,8:04:36 AM,335454,3/24/2026,8:17:21 AM,335456,0,117320,33420,83900
1719,1605482,,,YARD,1719,H137577,23240,10011512,41B,,,36400000,3/24/2026,8:22:10 AM,335458,3/24/2026,8:22:22 AM,335459,0,104280,58600,45680
269,1648999,,,YARD,269,H137574,108557,10011513,433,,,35840,3/24/2026,7:55:55 AM,335451,3/24/2026,8:23:34 AM,335461,0,78760,42700,36060
22603,1437764,,,YARD,22603,H137576,2641385,10011446,098,,,99999999,3/24/2026,8:19:46 AM,335457,3/24/2026,8:30:40 AM,335470,0,114760,35100,79660
2038,1646561,,,YARD,2038,H137582,80505011,10012284,525,,,550000,3/24/2026,8:27:03 AM,335469,3/24/2026,8:41:20 AM,335476,0,74920,30440,44480
22551,1437764,,,YARD,22551,H137583,2641359,10011446,098,,,99999999,3/24/2026,8:31:43 AM,335471,3/24/2026,8:47:58 AM,335482,0,118460,42000,76460
22531,1437764,,,YARD,22531,H137585,2641387,10011446,092,,,99999999,3/24/2026,8:35:28 AM,335474,3/24/2026,8:49:59 AM,335487,0,117200,34340,82860
